mobile_names,asin,title,body,star
"







Vivo Y91i (Fusion Black, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KX1S161,"
Very good
","

  Good

",3
"







Vivo Y91i (Fusion Black, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KX1S161,"
Dont buy from amazon #cheatingcustomers
","


  Your browser does not support HTML5 video.


   Received defective product and amazon is harrasing and cheating his customers. They are not replacing the phone because they want to see the IMEI while the phone is

",1
"







Vivo Y91i (Fusion Black, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KX1S161,"
Value for money
","

  Value for money.

",4
"







Vivo Y91i (Fusion Black, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KX1S161,"
Not as describe
","

  Finger print sensor not available. Horrible product, not actual as describe

",2
"







Vivo Y91i (Fusion Black, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KX1S161,"
Not good phone. display issue
","

  Just in 12 days use phone display got issue.Visited vivo service center with the help of google map.Thank you vivo

",2
"







Vivo Y91i (Fusion Black, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KX1S161,"
Please help me solve my phone problem
","

  I did not like this phone at all and its finger printing is absolutely useless and this phone is very hanging problem.Open the file too, it does not open quickly and if you touch this screen, touch somewhere else.

",1
"







Vivo Y91i (Fusion Black, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KX1S161,"
Nice one
","

  I bought this mobile for my mother... It's really good and features also good in a reasonable price.  I think these are best mobiles for parents use...

",5
"







Vivo Y91i (Fusion Black, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KX1S161,"
good product
","

  good product

",4
"







Vivo Y91i (Fusion Black, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KX1S161,"
Value for money, overall good product
","

  Value for money, overall good product

",5
"







Vivo Y91i (Fusion Black, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KX1S161,"
Good phone at a reasonable price
","

  Good phone at this price

",4
"







Vivo Y91i (Fusion Black, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KX1S161,"
Nice product
","

  worth for money.sracth guard and back cover also provided.very good performance

",5
"







Vivo Y91i (Fusion Black, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KX1S161,"
Budget mobile phone
","

  Good within 8k

",4
"







Vivo Y91i (Fusion Black, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KX1S161,"
Good
","

  I really impressed my friend

",5
"







Vivo Y91i (Fusion Black, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KX1S161,"
Reviews for vivo
","

  Very nice SmartphoneHigh speed internetBattery back up highCamera so goodAverage phoneTnx to vivoTnx to Amazon

",4
"







Vivo Y91i (Fusion Black, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KX1S161,"
Product complain
","

  I would like to replace the product since there are issues with the phone. Battery drains out constantly and the device is getting hot, even though it's not being used.

",1
"







Vivo Y91i (Fusion Black, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KX1S161,"
Ok
","

  Just ok

",3
"







Vivo Y91i (Fusion Black, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KX1S161,"
Ok to buy in low budget
","

  Battery is good, rear cam quality is ok ok no finger print reader

",2
"







Vivo Y91i (Fusion Black, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KX1S161,"
Very Happy
","

  Awesome phone

",5
"







Vivo Y91i (Fusion Black, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KX1S161,"
Good
","

  Good luck camera

",4
"







Vivo Y91i (Fusion Black, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KX1S161,"
Very bad
","

  Plz don't buy this product .. compared to price it is not good... They don't corporate with customer for repayment

",1
"







Vivo Y91i (Fusion Black, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KX1S161,"
Value for money
","

  This device is good and its thickness is low and weigh is low and camera is very good result in rear camera.Face lock is faster.Value for money

",3
"







Vivo Y91i (Fusion Black, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KX1S161,"
Good
","

  Good

",5
"







Vivo Y91i (Fusion Black, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KX1S161,"
Happy
","

  Received today afternoon, started using, no issues with functionality...

",5
"







Vivo Y91i (Fusion Black, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KX1S161,"
Good product in this range
","

  Value for money

",4
"







Vivo Y91i (Fusion Black, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KX1S161,"
read specification carefully only 2GB ram
","

  good but RAM is 2GB. u get 4GB for same price in other brands. i overlooked and purchased.

",4
"







Vivo Y91i (Fusion Black, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KX1S161,"
Good product
","

  Good product.

",5
"







Vivo Y91i (Fusion Black, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KX1S161,"
Charger is duplicate  pls change..
","

  Charging Very slowCharger is duplicate...Pls changeCall me. .8511180304

",3
"







Vivo Y91i (Fusion Black, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KX1S161,"
Value for money
","

  Good product in less price

",4
"







Vivo Y91i (Fusion Black, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KX1S161,"
अभी तक कोई शिकायत नहीं मिला आप का बहुत बहुत शुक्रिया सर
","

  मोबाईल फोन मैंने भतीजी के लिए मंगाया है मोबाईल मेरे पास न हो ने के कारण मोबाईल की  फोटो नहीं दे पाया  माफ़ी चाहता हूं अल्लाह हाफ़िज़

",5
"







Vivo Y91i (Fusion Black, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KX1S161,"
Tx
","

  Tx

",5
"







Vivo Y91i (Fusion Black, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KX1S161,"
Good
","

  Na

",4
"







Vivo Y91i (Fusion Black, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KX1S161,"
Best phone
","

  Value money

",5
"







Vivo Y91i (Fusion Black, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KX1S161,"
very good
","

  very good

",5
"







Vivo Y91i (Fusion Black, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KX1S161,"
Good budget smartphone
","

  Value for money,  camera quality super

",5
"







Vivo Y91i (Fusion Black, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KX1S161,"
Good
","

  Value for money product.

",5
"







Vivo Y91i (Fusion Black, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KX1S161,"
Good product
","

  Fine

",5
"







Vivo Y91i (Fusion Black, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KX1S161,"
Speaker issue
","

  Speaker is not working properly. One the 3rd day only.Dissapointed ordered for replacement. Let's see.

",1
"







Vivo Y91i (Fusion Black, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KX1S161,"
Cheap and best
","

  Value for money

",4
"







Vivo Y91i (Fusion Black, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KX1S161,"
Very Bad phone and battery... don't buy
","

  Worst battery ever seen it is Only 2 months and battery is not keeping charifor more than 15mins....no response from Amazon or seller

",1
"







Vivo Y91i (Fusion Black, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KX1S161,"
Battery
","

  Best phone

",4
"







Vivo Y91i (Fusion Black, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KX1S161,"
Nice
","

  Nice

",5
"







Vivo Y91i (Fusion Black, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KX1S161,"
Super
","

  Super

",5
"







Vivo Y91i (Fusion Black, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KX1S161,"
Good
","

  Good

",4
"







Vivo Y91i (Fusion Black, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KX1S161,"
good
","

  good

",3
"







Vivo Y91i (Fusion Black, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KX1S161,"
Good
","

  Satisfy

",4
"







Vivo Y91i (Fusion Black, 2GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B07KX1S161,"
Best phone in this price
","

  Phone is good at this price . Good battery backup . average camera

",5
"







Samsung Galaxy M01 (Black, 3GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B086KCCMCP,"
Very chipper quality
","

  Damaged product

",1
"







Samsung Galaxy M01 (Black, 3GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B086KCCMCP,"
Most practical phone in this price...less radiation..Handy...
","

  Its compact feel better for day today normal usage. Very good mobile for all users who require a handy good looking Mobile which can perform all the task well.. display is good... Most practical phone in this price..

",5
"







Samsung Galaxy M01 (Black, 3GB RAM, 32GB Storage) with No Cost EMI/Additional Exchange Offers






",B086KCCMCP,"
Like this phone
","

  Nice phone from Samsung in this price. Display is good . Camera is not awsome but average. Battery will last 1 day with normal usage. N it has all necessary features. I got this for 8999 . So good phone under 10 k.As samsung so last for years.

",4
